Site_ID,Grade_Description,Date,Price,Profit,Volume,Competitor_Price,Fuel_Cost,Unleaded Gas Cost,Diesel Cost,Midgrade Gas Cost,Premium Gas Cost
10808,Premium Gas,1/1/2019,2.319,7.6,49.3,1.799,1.534256839,1.3237,1.176108702,1.409889251,1.534256839
10808,Unleaded Gas,1/1/2019,1.769,9.73,1092.01,1.825666667,1.3237,1.3237,1.176108702,1.409889251,1.534256839
10838,Midgrade Gas,1/1/2019,2.039,18.81,105.78,2.184,1.409889251,1.3237,1.176108702,1.409889251,1.534256839
10838,Premium Gas,1/1/2019,2.339,25.11,76.57,2.4965,1.534256839,1.3237,1.176108702,1.409889251,1.534256839
10838,Unleaded Gas,1/1/2019,1.739,-18.27,255.6,1.784,1.3237,1.3237,1.176108702,1.409889251,1.534256839
10808,Premium Gas,1/2/2019,2.309,14.78,83.84,1.799,1.535803129,1.3256,1.201517227,1.434353061,1.535803129
10808,Unleaded Gas,1/2/2019,1.759,11.13,1955.47,1.819,1.3256,1.3256,1.201517227,1.434353061,1.535803129
10838,Midgrade Gas,1/2/2019,2.039,18.39,103.41,2.1815,1.434353061,1.3256,1.201517227,1.434353061,1.535803129
10838,Premium Gas,1/2/2019,2.339,22.36,68.19,2.4915,1.535803129,1.3256,1.201517227,1.434353061,1.535803129
10838,Unleaded Gas,1/2/2019,1.739,-33.6,409.14,1.779,1.3256,1.3256,1.201517227,1.434353061,1.535803129
10808,Premium Gas,1/3/2019,2.299,7.15,56.94,1.799,1.553483876,1.3495,1.22523857,1.454955269,1.553483876
10808,Unleaded Gas,1/3/2019,1.749,-35.83,1123.79,1.819,1.3495,1.3495,1.22523857,1.454955269,1.553483876
10818,Midgrade Gas,1/3/2019,2.599,0,0,2.365666667,1.454955269,1.3495,1.22523857,1.454955269,1.553483876
10838,Midgrade Gas,1/3/2019,2.039,14.28,79.2,2.179,1.454955269,1.3495,1.22523857,1.454955269,1.553483876
10838,Premium Gas,1/3/2019,2.339,32.81,90.45,2.489,1.553483876,1.3495,1.22523857,1.454955269,1.553483876
10838,Unleaded Gas,1/3/2019,1.739,-57.39,601.93,1.7615,1.3495,1.3495,1.22523857,1.454955269,1.553483876
10808,Premium Gas,1/4/2019,2.299,8.08,49.08,1.799,1.552686536,1.3478,1.170961891,1.453068571,1.552686536
10808,Unleaded Gas,1/4/2019,1.749,-65.66,1847.51,1.819,1.3478,1.3478,1.170961891,1.453068571,1.552686536
10838,Midgrade Gas,1/4/2019,2.039,7.27,40.26,2.1765,1.453068571,1.3478,1.170961891,1.453068571,1.552686536
10838,Premium Gas,1/4/2019,2.339,78.73,217.06,2.4865,1.552686536,1.3478,1.170961891,1.453068571,1.552686536
10838,Unleaded Gas,1/4/2019,1.739,-56.6,626.66,1.759,1.3478,1.3478,1.170961891,1.453068571,1.552686536
10808,Premium Gas,1/5/2019,2.299,12.28,74.67,1.799,1.55120155,1.3478,1.21244347,1.462782963,1.55120155
10808,Unleaded Gas,1/5/2019,1.749,-98.64,1442.89,1.819,1.3478,1.3478,1.21244347,1.462782963,1.55120155
10838,Midgrade Gas,1/5/2019,2.039,4.34,24.09,2.1765,1.462782963,1.3478,1.21244347,1.462782963,1.55120155
10838,Premium Gas,1/5/2019,2.339,37.45,103.28,2.4865,1.55120155,1.3478,1.21244347,1.462782963,1.55120155
10838,Unleaded Gas,1/5/2019,1.739,-52.59,572.17,1.759,1.3478,1.3478,1.21244347,1.462782963,1.55120155
10808,Unleaded Gas,1/6/2019,1.749,-60.06,1096.7,1.819,1.3478,1.3478,1.226479116,1.425495949,1.564167253
10838,Midgrade Gas,1/6/2019,2.039,3.7,20.52,2.1765,1.425495949,1.3478,1.226479116,1.425495949,1.564167253
10838,Premium Gas,1/6/2019,2.339,21.94,60.51,2.4865,1.564167253,1.3478,1.226479116,1.425495949,1.564167253
10838,Unleaded Gas,1/6/2019,1.739,-39.22,454.82,1.759,1.3478,1.3478,1.226479116,1.425495949,1.564167253
10808,Unleaded Gas,1/7/2019,1.739,-128.22,1803.8,1.805666667,1.3408,1.3408,1.161004057,1.43541833,1.535297452
10838,Midgrade Gas,1/7/2019,2.199,5.75,19.67,2.1765,1.43541833,1.3408,1.161004057,1.43541833,1.535297452
10838,Premium Gas,1/7/2019,2.499,27.53,75.93,2.4865,1.535297452,1.3408,1.161004057,1.43541833,1.535297452
10838,Unleaded Gas,1/7/2019,1.899,-16.59,694.85,1.804,1.3408,1.3408,1.161004057,1.43541833,1.535297452
10808,Unleaded Gas,1/8/2019,1.739,-110.68,1535.5,1.805666667,1.3626,1.3626,1.239848587,1.484676112,1.537695423
10838,Midgrade Gas,1/8/2019,2.199,21.96,64.55,2.2665,1.484676112,1.3626,1.239848587,1.484676112,1.537695423
10838,Premium Gas,1/8/2019,2.499,42.69,81.64,2.5765,1.537695423,1.3626,1.239848587,1.484676112,1.537695423
10838,Unleaded Gas,1/8/2019,1.899,48.9,669.99,1.899,1.3626,1.3626,1.239848587,1.484676112,1.537695423
10808,Midgrade Gas,1/9/2019,2.099,8.54,48.93,2.019,1.50478396,1.4254,1.267901318,1.50478396,1.615068803
10808,Premium Gas,1/9/2019,2.289,8.54,55.21,2.139,1.615068803,1.4254,1.267901318,1.50478396,1.615068803
10808,Unleaded Gas,1/9/2019,1.739,-82.28,1716.01,1.805666667,1.4254,1.4254,1.267901318,1.50478396,1.615068803
10838,Midgrade Gas,1/9/2019,2.219,20.44,56.73,2.2215,1.50478396,1.4254,1.267901318,1.50478396,1.615068803
10838,Premium Gas,1/9/2019,2.519,61.87,115.49,2.5315,1.615068803,1.4254,1.267901318,1.50478396,1.615068803
10838,Unleaded Gas,1/9/2019,1.919,55.51,589.96,1.8965,1.4254,1.4254,1.267901318,1.50478396,1.615068803
10808,Midgrade Gas,1/10/2019,2.099,16.89,55.52,2.019,1.508636757,1.4307,1.301075912,1.508636757,1.611578631
10808,Premium Gas,1/10/2019,2.289,18.61,120.28,2.139,1.611578631,1.4307,1.301075912,1.508636757,1.611578631
10808,Unleaded Gas,1/10/2019,1.739,-111.31,1886.86,1.832333333,1.4307,1.4307,1.301075912,1.508636757,1.611578631
10818,Midgrade Gas,1/10/2019,2.599,0,0,2.3115,1.508636757,1.4307,1.301075912,1.508636757,1.611578631
10818,Premium Gas,1/10/2019,2.849,0,0,2.755666667,1.611578631,1.4307,1.301075912,1.508636757,1.611578631
10838,Midgrade Gas,1/10/2019,2.189,19.64,59.43,2.2615,1.508636757,1.4307,1.301075912,1.508636757,1.611578631
10838,Premium Gas,1/10/2019,2.489,90.69,173.58,2.5715,1.611578631,1.4307,1.301075912,1.508636757,1.611578631
10838,Unleaded Gas,1/10/2019,1.889,47.76,623.65,1.894,1.4307,1.4307,1.301075912,1.508636757,1.611578631
10808,Midgrade Gas,1/11/2019,2.099,13.84,75.45,2.019,1.478013809,1.4007,1.265841313,1.478013809,1.57148741
10808,Premium Gas,1/11/2019,2.289,18.18,90.96,2.139,1.57148741,1.4007,1.265841313,1.478013809,1.57148741
10808,Unleaded Gas,1/11/2019,1.739,-138.16,2098.78,1.832333333,1.4007,1.4007,1.265841313,1.478013809,1.57148741
10838,Midgrade Gas,1/11/2019,2.189,15.95,48.25,2.2515,1.478013809,1.4007,1.265841313,1.478013809,1.57148741
10838,Premium Gas,1/11/2019,2.489,56.01,109.24,2.5615,1.57148741,1.4007,1.265841313,1.478013809,1.57148741
10838,Unleaded Gas,1/11/2019,1.889,39.69,619.72,1.879,1.4007,1.4007,1.265841313,1.478013809,1.57148741
10808,Midgrade Gas,1/12/2019,2.099,15.1,97.06,2.019,1.474838728,1.4007,1.259654547,1.474838728,1.608657553
10808,Premium Gas,1/12/2019,2.289,34.23,171.31,2.139,1.608657553,1.4007,1.259654547,1.474838728,1.608657553
10808,Unleaded Gas,1/12/2019,1.739,-96.56,1476.01,1.832333333,1.4007,1.4007,1.259654547,1.474838728,1.608657553
10838,Midgrade Gas,1/12/2019,2.189,8.03,24.33,2.239,1.474838728,1.4007,1.259654547,1.474838728,1.608657553
10838,Premium Gas,1/12/2019,2.489,30.94,60.36,2.549,1.608657553,1.4007,1.259654547,1.474838728,1.608657553
10838,Unleaded Gas,1/12/2019,1.889,41.05,585.65,1.864,1.4007,1.4007,1.259654547,1.474838728,1.608657553
10808,Midgrade Gas,1/13/2019,2.099,3.94,21.49,2.019,1.5073727,1.4007,1.264833712,1.5073727,1.616661505
10808,Premium Gas,1/13/2019,2.289,9.66,48.41,2.139,1.616661505,1.4007,1.264833712,1.5073727,1.616661505
10808,Unleaded Gas,1/13/2019,1.739,-80.77,1163.18,1.832333333,1.4007,1.4007,1.264833712,1.5073727,1.616661505
10818,Midgrade Gas,1/13/2019,2.599,0,0,2.374,1.5073727,1.4007,1.264833712,1.5073727,1.616661505
10818,Premium Gas,1/13/2019,2.849,0,0,2.749,1.616661505,1.4007,1.264833712,1.5073727,1.616661505
10838,Midgrade Gas,1/13/2019,2.189,23.35,70.72,2.239,1.5073727,1.4007,1.264833712,1.5073727,1.616661505
10838,Premium Gas,1/13/2019,2.489,37.01,72.18,2.549,1.616661505,1.4007,1.264833712,1.5073727,1.616661505
10838,Unleaded Gas,1/13/2019,1.889,31.9,563.62,1.864,1.4007,1.4007,1.264833712,1.5073727,1.616661505
10808,Midgrade Gas,1/14/2019,2.119,8.62,43.01,1.954,1.43975875,1.3638,1.20883936,1.43975875,1.554818534
10808,Premium Gas,1/14/2019,2.309,14.93,68.74,2.139,1.554818534,1.3638,1.20883936,1.43975875,1.554818534
10808,Unleaded Gas,1/14/2019,1.759,-89.13,1789.77,1.932333333,1.3638,1.3638,1.20883936,1.43975875,1.554818534
10838,Midgrade Gas,1/14/2019,2.179,7.46,22.86,2.229,1.43975875,1.3638,1.20883936,1.43975875,1.554818534
10838,Premium Gas,1/14/2019,2.479,72.72,144.44,2.539,1.554818534,1.3638,1.20883936,1.43975875,1.554818534
10838,Unleaded Gas,1/14/2019,1.879,38.48,631.49,1.854,1.3638,1.3638,1.20883936,1.43975875,1.554818534
10808,Midgrade Gas,1/15/2019,2.139,17.72,80.17,1.889,1.527788023,1.4114,1.246826735,1.527788023,1.608753289
10808,Unleaded Gas,1/15/2019,1.779,-48.92,1685.96,1.999,1.4114,1.4114,1.246826735,1.527788023,1.608753289
10838,Midgrade Gas,1/15/2019,2.179,16.56,54.69,2.229,1.527788023,1.4114,1.246826735,1.527788023,1.608753289
10838,Premium Gas,1/15/2019,2.479,52.71,104.13,2.539,1.608753289,1.4114,1.246826735,1.527788023,1.608753289
10838,Unleaded Gas,1/15/2019,1.879,15.68,578,1.844,1.4114,1.4114,1.246826735,1.527788023,1.608753289
10808,Midgrade Gas,1/16/2019,2.139,12.26,51.85,1.889,1.525600875,1.4159,1.260844776,1.525600875,1.594235741
10808,Premium Gas,1/16/2019,2.329,19.54,67.2,1.899,1.594235741,1.4159,1.260844776,1.525600875,1.594235741
10808,Unleaded Gas,1/16/2019,1.779,-60.57,1810.2,1.865666667,1.4159,1.4159,1.260844776,1.525600875,1.594235741
10838,Midgrade Gas,1/16/2019,2.249,33.01,88.59,2.2215,1.525600875,1.4159,1.260844776,1.525600875,1.594235741
10838,Premium Gas,1/16/2019,2.549,42.5,74.18,2.5315,1.594235741,1.4159,1.260844776,1.525600875,1.594235741
10838,Unleaded Gas,1/16/2019,1.949,61.31,688.09,1.8365,1.4159,1.4159,1.260844776,1.525600875,1.594235741
10808,Midgrade Gas,1/17/2019,2.159,12.16,48.03,1.889,1.526840407,1.43,1.28240531,1.526840407,1.655877999
10808,Premium Gas,1/17/2019,2.349,26.48,87.53,1.899,1.655877999,1.43,1.28240531,1.526840407,1.655877999
10808,Unleaded Gas,1/17/2019,1.799,-52.42,1796.7,1.872333333,1.43,1.43,1.28240531,1.526840407,1.655877999
10838,Midgrade Gas,1/17/2019,2.249,14.05,37.66,2.2215,1.526840407,1.43,1.28240531,1.526840407,1.655877999
10838,Premium Gas,1/17/2019,2.549,42.83,74.35,2.5315,1.655877999,1.43,1.28240531,1.526840407,1.655877999
10838,Unleaded Gas,1/17/2019,1.949,49.62,521.99,1.829,1.43,1.43,1.28240531,1.526840407,1.655877999
10808,Midgrade Gas,1/18/2019,2.159,18.42,71.88,1.889,1.580825954,1.4528,1.288177791,1.580825954,1.658336461
10808,Premium Gas,1/18/2019,2.349,32.24,109.41,1.899,1.658336461,1.4528,1.288177791,1.580825954,1.658336461
10808,Unleaded Gas,1/18/2019,1.799,-38.85,2146.75,1.872333333,1.4528,1.4528,1.288177791,1.580825954,1.658336461
10838,Midgrade Gas,1/18/2019,2.249,14.52,38.98,2.2165,1.580825954,1.4528,1.288177791,1.580825954,1.658336461
10838,Premium Gas,1/18/2019,2.549,71.46,124.04,2.5265,1.658336461,1.4528,1.288177791,1.580825954,1.658336461
10838,Unleaded Gas,1/18/2019,1.949,60.87,621.19,1.824,1.4528,1.4528,1.288177791,1.580825954,1.658336461
10808,Premium Gas,1/19/2019,2.349,38.39,117.92,1.859,1.674192765,1.4528,1.283142309,1.573165667,1.674192765
10808,Unleaded Gas,1/19/2019,1.799,-35.99,1001.22,1.872333333,1.4528,1.4528,1.283142309,1.573165667,1.674192765
10838,Midgrade Gas,1/19/2019,2.249,13.68,36.75,2.2165,1.573165667,1.4528,1.283142309,1.573165667,1.674192765
10838,Premium Gas,1/19/2019,2.549,55.02,95.48,2.5265,1.674192765,1.4528,1.283142309,1.573165667,1.674192765
10838,Unleaded Gas,1/19/2019,1.949,53.06,543.87,1.824,1.4528,1.4528,1.283142309,1.573165667,1.674192765
10808,Premium Gas,1/20/2019,2.349,22.14,67.96,1.859,1.668846033,1.4528,1.30849422,1.561180932,1.668846033
10808,Unleaded Gas,1/20/2019,1.799,-40.98,1028.99,1.845666667,1.4528,1.4528,1.30849422,1.561180932,1.668846033
10838,Midgrade Gas,1/20/2019,2.249,21.55,57.85,2.209,1.561180932,1.4528,1.30849422,1.561180932,1.668846033
10838,Premium Gas,1/20/2019,2.549,54.34,94.3,2.519,1.668846033,1.4528,1.30849422,1.561180932,1.668846033
10838,Unleaded Gas,1/20/2019,1.949,21.26,248.92,1.8165,1.4528,1.4528,1.30849422,1.561180932,1.668846033
10808,Midgrade Gas,1/21/2019,2.159,16.94,68.13,2.039,1.551011461,1.4528,1.317386985,1.551011461,1.670957688
10808,Premium Gas,1/21/2019,2.349,27.87,85.59,1.994,1.670957688,1.4528,1.317386985,1.551011461,1.670957688
10808,Unleaded Gas,1/21/2019,1.799,-67.48,1389.43,1.845666667,1.4528,1.4528,1.317386985,1.551011461,1.670957688
10838,Midgrade Gas,1/21/2019,2.299,3.24,8.93,2.204,1.551011461,1.4528,1.317386985,1.551011461,1.670957688
10838,Premium Gas,1/21/2019,2.599,76.74,129.94,2.514,1.670957688,1.4528,1.317386985,1.551011461,1.670957688
10838,Unleaded Gas,1/21/2019,1.999,74.33,590.62,1.869,1.4528,1.4528,1.317386985,1.551011461,1.670957688
10808,Midgrade Gas,1/22/2019,2.159,6.77,27.28,2.039,1.51584447,1.4015,1.271613509,1.51584447,1.592057878
10808,Premium Gas,1/22/2019,2.349,15.43,47.42,1.994,1.592057878,1.4015,1.271613509,1.51584447,1.592057878
10808,Unleaded Gas,1/22/2019,1.799,-63.01,1571.85,1.845666667,1.4015,1.4015,1.271613509,1.51584447,1.592057878
10838,Midgrade Gas,1/22/2019,2.299,35.33,83.62,2.2465,1.51584447,1.4015,1.271613509,1.51584447,1.592057878
10838,Premium Gas,1/22/2019,2.599,50.36,80.42,2.5965,1.592057878,1.4015,1.271613509,1.51584447,1.592057878
10838,Unleaded Gas,1/22/2019,1.999,110.48,735.03,1.9965,1.4015,1.4015,1.271613509,1.51584447,1.592057878
10808,Midgrade Gas,1/23/2019,2.159,10.31,41.53,2.039,1.46594202,1.3857,1.244483977,1.46594202,1.587185115
10808,Premium Gas,1/23/2019,2.349,14.62,44.85,1.994,1.587185115,1.3857,1.244483977,1.46594202,1.587185115
10808,Unleaded Gas,1/23/2019,1.799,-58.58,1599.39,1.845666667,1.3857,1.3857,1.244483977,1.46594202,1.587185115
10838,Midgrade Gas,1/23/2019,2.299,25.18,59.63,2.2465,1.46594202,1.3857,1.244483977,1.46594202,1.587185115
10838,Premium Gas,1/23/2019,2.599,83.51,133.34,2.539,1.587185115,1.3857,1.244483977,1.46594202,1.587185115
10838,Unleaded Gas,1/23/2019,1.999,86.32,579.81,1.9965,1.3857,1.3857,1.244483977,1.46594202,1.587185115
10808,Midgrade Gas,1/24/2019,2.159,14.63,58.8,2.039,1.501574879,1.3876,1.262678126,1.501574879,1.570862687
10808,Premium Gas,1/24/2019,2.349,35.05,107.66,2.264,1.570862687,1.3876,1.262678126,1.501574879,1.570862687
10808,Unleaded Gas,1/24/2019,1.799,-69.22,1781.57,1.852333333,1.3876,1.3876,1.262678126,1.501574879,1.570862687
10838,Midgrade Gas,1/24/2019,2.299,18.71,44.29,2.2465,1.501574879,1.3876,1.262678126,1.501574879,1.570862687
10838,Premium Gas,1/24/2019,2.599,75.33,120.28,2.5965,1.570862687,1.3876,1.262678126,1.501574879,1.570862687
10838,Unleaded Gas,1/24/2019,1.999,91.24,640.82,1.9965,1.3876,1.3876,1.262678126,1.501574879,1.570862687
10808,Midgrade Gas,1/25/2019,2.159,20.81,83.71,2.039,1.514488946,1.3894,1.23720573,1.514488946,1.612482164
10808,Premium Gas,1/25/2019,2.349,50.81,156.11,2.264,1.612482164,1.3894,1.23720573,1.514488946,1.612482164
10808,Unleaded Gas,1/25/2019,1.799,-87.24,2107.38,1.852333333,1.3894,1.3894,1.23720573,1.514488946,1.612482164
10838,Midgrade Gas,1/25/2019,2.259,7,18.31,2.2465,1.514488946,1.3894,1.23720573,1.514488946,1.612482164
10838,Premium Gas,1/25/2019,2.559,91.6,154.18,2.5965,1.612482164,1.3894,1.23720573,1.514488946,1.612482164
10838,Unleaded Gas,1/25/2019,1.959,86.41,732.81,1.9915,1.3894,1.3894,1.23720573,1.514488946,1.612482164
10808,Midgrade Gas,1/26/2019,2.159,27.37,110.11,2.099,1.494123134,1.3894,1.241032845,1.494123134,1.615192027
10808,Premium Gas,1/26/2019,2.349,6.14,18.86,2.264,1.615192027,1.3894,1.241032845,1.494123134,1.615192027
10808,Unleaded Gas,1/26/2019,1.799,-56.08,1458.82,1.849,1.3894,1.3894,1.241032845,1.494123134,1.615192027
10838,Midgrade Gas,1/26/2019,2.259,1.23,3.43,2.2865,1.494123134,1.3894,1.241032845,1.494123134,1.615192027
10838,Premium Gas,1/26/2019,2.559,54.05,93.72,2.5815,1.615192027,1.3894,1.241032845,1.494123134,1.615192027
10838,Unleaded Gas,1/26/2019,1.959,51.18,668.13,1.979,1.3894,1.3894,1.241032845,1.494123134,1.615192027
10808,Midgrade Gas,1/27/2019,2.159,2.31,9.26,2.099,1.484181785,1.3894,1.210291939,1.484181785,1.562338148
10808,Premium Gas,1/27/2019,2.349,20.98,64.48,2.399,1.562338148,1.3894,1.210291939,1.484181785,1.562338148
10808,Unleaded Gas,1/27/2019,1.799,-28.13,764.56,1.849,1.3894,1.3894,1.210291939,1.484181785,1.562338148
10838,Midgrade Gas,1/27/2019,2.259,40.71,114.13,2.2865,1.484181785,1.3894,1.210291939,1.484181785,1.562338148
10838,Premium Gas,1/27/2019,2.559,50.62,87.79,2.5815,1.562338148,1.3894,1.210291939,1.484181785,1.562338148
10838,Unleaded Gas,1/27/2019,1.959,24.18,306.57,1.9715,1.3894,1.3894,1.210291939,1.484181785,1.562338148
10808,Midgrade Gas,1/28/2019,2.139,9.54,41.77,2.099,1.432752067,1.3331,1.19870449,1.432752067,1.523284804
10808,Premium Gas,1/28/2019,2.329,24.94,81.11,2.399,1.523284804,1.3331,1.19870449,1.432752067,1.523284804
10808,Unleaded Gas,1/28/2019,1.779,-40.94,769.41,1.829,1.3331,1.3331,1.19870449,1.432752067,1.523284804
10838,Midgrade Gas,1/28/2019,2.259,6.4,17.92,2.2665,1.432752067,1.3331,1.19870449,1.432752067,1.523284804
10838,Premium Gas,1/28/2019,2.559,31.65,54.87,2.574,1.523284804,1.3331,1.19870449,1.432752067,1.523284804
10838,Unleaded Gas,1/28/2019,1.959,60.03,821.42,1.959,1.3331,1.3331,1.19870449,1.432752067,1.523284804
10808,Midgrade Gas,1/29/2019,2.119,10.14,48.27,2.099,1.461736841,1.3509,1.179443928,1.461736841,1.566746116
10808,Unleaded Gas,1/29/2019,1.759,-123.36,1424.8,1.829,1.3509,1.3509,1.179443928,1.461736841,1.566746116
10838,Midgrade Gas,1/29/2019,2.219,46.06,143.55,2.254,1.461736841,1.3509,1.179443928,1.461736841,1.566746116
10838,Premium Gas,1/29/2019,2.519,44.42,81.37,2.5465,1.566746116,1.3509,1.179443928,1.461736841,1.566746116
10838,Unleaded Gas,1/29/2019,1.919,22.47,528.48,1.929,1.3509,1.3509,1.179443928,1.461736841,1.566746116
10808,Midgrade Gas,1/30/2019,2.119,18.15,87.16,2.099,1.471642176,1.3823,1.23173498,1.471642176,1.563054853
10808,Unleaded Gas,1/30/2019,1.759,-123.93,1539.47,1.829,1.3823,1.3823,1.23173498,1.471642176,1.563054853
10838,Midgrade Gas,1/30/2019,2.199,28.4,95.67,2.254,1.471642176,1.3823,1.23173498,1.471642176,1.563054853
10838,Premium Gas,1/30/2019,2.499,82.6,159.74,2.5715,1.563054853,1.3823,1.23173498,1.471642176,1.563054853
10838,Unleaded Gas,1/30/2019,1.899,6.77,569.98,1.924,1.3823,1.3823,1.23173498,1.471642176,1.563054853
10808,Midgrade Gas,1/31/2019,2.119,25.16,117.76,2.099,1.444012096,1.3627,1.230212776,1.444012096,1.549939218
10808,Unleaded Gas,1/31/2019,1.759,-115.17,1511.33,1.829,1.3627,1.3627,1.230212776,1.444012096,1.549939218
10838,Midgrade Gas,1/31/2019,2.199,13.04,43.95,2.2465,1.444012096,1.3627,1.230212776,1.444012096,1.549939218
10838,Premium Gas,1/31/2019,2.499,28,54.17,2.5415,1.549939218,1.3627,1.230212776,1.444012096,1.549939218
10838,Unleaded Gas,1/31/2019,1.899,11.89,658.93,1.9065,1.3627,1.3627,1.230212776,1.444012096,1.549939218
10808,Midgrade Gas,2/1/2019,2.159,21.6,85.08,2.099,1.561956215,1.4369,1.309770403,1.561956215,1.608110842
10808,Unleaded Gas,2/1/2019,1.799,-70.93,2085.74,1.852333333,1.4369,1.4369,1.309770403,1.561956215,1.608110842
10838,Midgrade Gas,2/1/2019,2.179,25.06,89.63,2.2465,1.561956215,1.4369,1.309770403,1.561956215,1.608110842
10838,Premium Gas,2/1/2019,2.479,47.23,94.15,2.5315,1.608110842,1.4369,1.309770403,1.561956215,1.608110842
10838,Unleaded Gas,2/1/2019,1.879,-3.26,674.41,1.899,1.4369,1.4369,1.309770403,1.561956215,1.608110842
10808,Midgrade Gas,2/2/2019,2.159,26.4,104.01,2.099,1.533446123,1.4369,1.279016266,1.533446123,1.61917579
10808,Unleaded Gas,2/2/2019,1.799,-58.82,1394.51,1.899,1.4369,1.4369,1.279016266,1.533446123,1.61917579
10838,Midgrade Gas,2/2/2019,2.179,15.68,56.65,2.2365,1.533446123,1.4369,1.279016266,1.533446123,1.61917579
10838,Premium Gas,2/2/2019,2.479,79.99,161.03,2.524,1.61917579,1.4369,1.279016266,1.533446123,1.61917579
10838,Unleaded Gas,2/2/2019,1.879,-8.72,499.69,1.899,1.4369,1.4369,1.279016266,1.533446123,1.61917579
10808,Unleaded Gas,2/3/2019,1.799,-31.18,1122.61,1.899,1.4369,1.4369,1.304648764,1.52088646,1.630057599
10838,Midgrade Gas,2/3/2019,2.179,14.93,53.97,2.2365,1.52088646,1.4369,1.304648764,1.52088646,1.630057599
10838,Premium Gas,2/3/2019,2.479,47.99,96.63,2.529,1.630057599,1.4369,1.304648764,1.52088646,1.630057599
10838,Unleaded Gas,2/3/2019,1.879,0.75,457.97,1.899,1.4369,1.4369,1.304648764,1.52088646,1.630057599
10808,Unleaded Gas,2/4/2019,1.799,-40.19,1435.05,1.899,1.4323,1.4323,1.278211797,1.55312735,1.603465193
10838,Midgrade Gas,2/4/2019,2.299,12.53,41.83,2.2365,1.55312735,1.4323,1.278211797,1.55312735,1.603465193
10838,Premium Gas,2/4/2019,2.599,54.18,98.32,2.529,1.603465193,1.4323,1.278211797,1.55312735,1.603465193
10838,Unleaded Gas,2/4/2019,1.999,22.42,632.42,1.949,1.4323,1.4323,1.278211797,1.55312735,1.603465193
10808,Unleaded Gas,2/5/2019,1.799,-46.97,1668.11,1.899,1.4259,1.4259,1.253000516,1.535827484,1.621805829
10838,Midgrade Gas,2/5/2019,2.299,12.14,30.64,2.304,1.535827484,1.4259,1.253000516,1.535827484,1.621805829
10838,Premium Gas,2/5/2019,2.599,62.41,101.23,2.609,1.621805829,1.4259,1.253000516,1.535827484,1.621805829
10838,Unleaded Gas,2/5/2019,1.999,74.1,686.85,1.9965,1.4259,1.4259,1.253000516,1.535827484,1.621805829
10808,Premium Gas,2/6/2019,2.409,26.93,70.28,2.279,1.664934657,1.4591,1.323321199,1.580567196,1.664934657
10808,Unleaded Gas,2/6/2019,1.859,-22.1,1541.1,1.899,1.4591,1.4591,1.323321199,1.580567196,1.664934657
10838,Midgrade Gas,2/6/2019,2.299,25.51,64.3,2.299,1.580567196,1.4591,1.323321199,1.580567196,1.664934657
10838,Premium Gas,2/6/2019,2.599,64.28,104.22,2.604,1.664934657,1.4591,1.323321199,1.580567196,1.664934657
10838,Unleaded Gas,2/6/2019,1.999,67.78,673.47,1.9915,1.4591,1.4591,1.323321199,1.580567196,1.664934657
10808,Premium Gas,2/7/2019,2.449,19.31,44.72,2.279,1.600839354,1.4258,1.276529452,1.51038384,1.600839354
10808,Unleaded Gas,2/7/2019,1.899,60.52,1821.08,1.959,1.4258,1.4258,1.276529452,1.51038384,1.600839354
10838,Midgrade Gas,2/7/2019,2.279,49.09,129.48,2.294,1.51038384,1.4258,1.276529452,1.51038384,1.600839354
10838,Premium Gas,2/7/2019,2.579,69.31,114.09,2.599,1.600839354,1.4258,1.276529452,1.51038384,1.600839354
10838,Unleaded Gas,2/7/2019,1.979,74.65,741.98,1.9865,1.4258,1.4258,1.276529452,1.51038384,1.600839354
10808,Premium Gas,2/8/2019,2.449,32.98,76.44,2.279,1.622310273,1.4464,1.270843621,1.53087127,1.622310273
10808,Unleaded Gas,2/8/2019,1.899,66.07,1662.43,1.899,1.4464,1.4464,1.270843621,1.53087127,1.622310273
10818,Midgrade Gas,2/8/2019,2.499,25.25,51.56,2.309,1.53087127,1.4464,1.270843621,1.53087127,1.622310273
10818,Premium Gas,2/8/2019,2.749,84.82,123.02,2.549,1.622310273,1.4464,1.270843621,1.53087127,1.622310273
10818,Unleaded Gas,2/8/2019,1.999,16.4,231.09,1.977,1.4464,1.4464,1.270843621,1.53087127,1.622310273
10838,Midgrade Gas,2/8/2019,2.259,28.75,88.04,2.289,1.53087127,1.4464,1.270843621,1.53087127,1.622310273
10838,Premium Gas,2/8/2019,2.559,38.53,69.5,2.594,1.622310273,1.4464,1.270843621,1.53087127,1.622310273
10838,Unleaded Gas,2/8/2019,1.959,30.7,727.12,1.9765,1.4464,1.4464,1.270843621,1.53087127,1.622310273
10808,Midgrade Gas,2/9/2019,2.259,5.25,15.54,2.199,1.567499372,1.4464,1.316931528,1.567499372,1.6448878
10808,Premium Gas,2/9/2019,2.449,29.72,68.9,2.279,1.6448878,1.4464,1.316931528,1.567499372,1.6448878
10808,Unleaded Gas,2/9/2019,1.899,44.56,1272.3,1.899,1.4464,1.4464,1.316931528,1.567499372,1.6448878
10818,Midgrade Gas,2/9/2019,2.499,113.66,210.63,2.309,1.567499372,1.4464,1.316931528,1.567499372,1.6448878
