Site_ID,Grade_Description,Date,Price,Profit,Volume,Competitor_Price,Unleaded Gas Cost,Diesel Cost,Midgrade Gas Cost,Premium Gas Cost
10808,Unleaded Gas,2019-01-01,1.7690000000000001,9.73,1092.01,1.8256666666666668,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10808,Premium Gas,2019-01-01,2.319,7.6,49.3,1.7990000000000002,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10838,Unleaded Gas,2019-01-01,1.739,-18.27,255.6,1.7839999999999998,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10838,Midgrade Gas,2019-01-01,2.039,18.81,105.78,2.184,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10838,Premium Gas,2019-01-01,2.339,25.11,76.57,2.4965,1.3237,1.176108701716922,1.409889251341857,1.5342568391969431
10808,Unleaded Gas,2019-01-02,1.7590000000000001,11.13,1955.47,1.819,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10808,Premium Gas,2019-01-02,2.309,14.78,83.84,1.7990000000000002,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10838,Unleaded Gas,2019-01-02,1.739,-33.6,409.14,1.7790000000000001,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10838,Midgrade Gas,2019-01-02,2.039,18.39,103.41,2.1815,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10838,Premium Gas,2019-01-02,2.339,22.36,68.19,2.4915,1.3256,1.201517226960882,1.434353061317839,1.535803129323199
10808,Unleaded Gas,2019-01-03,1.749,-35.83,1123.79,1.819,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10808,Premium Gas,2019-01-03,2.299,7.15,56.94,1.7990000000000002,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10818,Midgrade Gas,2019-01-03,2.5989999999999998,0.0,0.0,2.3656666666666664,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10838,Unleaded Gas,2019-01-03,1.739,-57.39,601.93,1.7614999999999998,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10838,Midgrade Gas,2019-01-03,2.039,14.28,79.2,2.1790000000000003,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10838,Premium Gas,2019-01-03,2.339,32.81,90.45,2.489,1.3495,1.225238569782116,1.454955269170925,1.55348387636058
10808,Unleaded Gas,2019-01-04,1.749,-65.66,1847.51,1.819,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10808,Premium Gas,2019-01-04,2.299,8.08,49.08,1.7990000000000002,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10838,Unleaded Gas,2019-01-04,1.739,-56.6,626.66,1.7590000000000001,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10838,Midgrade Gas,2019-01-04,2.039,7.27,40.26,2.1765,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10838,Premium Gas,2019-01-04,2.339,78.73,217.06,2.4865,1.3478,1.1709618912937119,1.453068571386114,1.5526865355690942
10808,Unleaded Gas,2019-01-05,1.749,-98.64,1442.89,1.819,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10808,Premium Gas,2019-01-05,2.299,12.28,74.67,1.7990000000000002,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10838,Unleaded Gas,2019-01-05,1.739,-52.59,572.17,1.7590000000000001,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10838,Midgrade Gas,2019-01-05,2.039,4.34,24.09,2.1765,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10838,Premium Gas,2019-01-05,2.339,37.45,103.28,2.4865,1.3478,1.2124434697415678,1.462782963209041,1.551201549602859
10808,Unleaded Gas,2019-01-06,1.749,-60.06,1096.7,1.819,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10838,Unleaded Gas,2019-01-06,1.739,-39.22,454.82,1.7590000000000001,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10838,Midgrade Gas,2019-01-06,2.039,3.7,20.52,2.1765,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10838,Premium Gas,2019-01-06,2.339,21.94,60.51,2.4865,1.3478,1.226479115702398,1.425495949478075,1.564167252930068
10808,Unleaded Gas,2019-01-07,1.739,-128.22,1803.8,1.8056666666666663,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10838,Unleaded Gas,2019-01-07,1.899,-16.59,694.85,1.804,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10838,Midgrade Gas,2019-01-07,2.199,5.75,19.67,2.1765,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10838,Premium Gas,2019-01-07,2.499,27.53,75.93,2.4865,1.3408,1.161004057432711,1.435418330155499,1.535297452061623
10808,Unleaded Gas,2019-01-08,1.739,-110.68,1535.5,1.8056666666666663,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10838,Unleaded Gas,2019-01-08,1.899,48.9,669.99,1.899,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10838,Midgrade Gas,2019-01-08,2.199,21.96,64.55,2.2665,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10838,Premium Gas,2019-01-08,2.499,42.69,81.64,2.5765,1.3626,1.239848587058857,1.48467611202728,1.5376954233109952
10808,Unleaded Gas,2019-01-09,1.739,-82.28,1716.01,1.8056666666666663,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10808,Midgrade Gas,2019-01-09,2.099,8.54,48.93,2.019,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10808,Premium Gas,2019-01-09,2.289,8.54,55.21,2.1390000000000002,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10838,Unleaded Gas,2019-01-09,1.919,55.51,589.96,1.8965,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10838,Midgrade Gas,2019-01-09,2.219,20.44,56.73,2.2215,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10838,Premium Gas,2019-01-09,2.519,61.87,115.49,2.5315,1.4254,1.26790131837558,1.5047839601287618,1.6150688032988458
10808,Unleaded Gas,2019-01-10,1.739,-111.31,1886.86,1.8323333333333331,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10808,Midgrade Gas,2019-01-10,2.099,16.89,55.52,2.019,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10808,Premium Gas,2019-01-10,2.289,18.61,120.28,2.1390000000000002,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10818,Midgrade Gas,2019-01-10,2.5989999999999998,0.0,0.0,2.3115,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10818,Premium Gas,2019-01-10,2.8489999999999998,0.0,0.0,2.7556666666666665,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10838,Unleaded Gas,2019-01-10,1.889,47.76,623.65,1.8940000000000001,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10838,Midgrade Gas,2019-01-10,2.189,19.64,59.43,2.2615,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10838,Premium Gas,2019-01-10,2.489,90.69,173.58,2.5715,1.4307,1.3010759120218458,1.508636756582931,1.6115786310767748
10808,Unleaded Gas,2019-01-11,1.739,-138.16,2098.78,1.8323333333333331,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10808,Midgrade Gas,2019-01-11,2.099,13.84,75.45,2.019,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10808,Premium Gas,2019-01-11,2.289,18.18,90.96,2.1390000000000002,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10838,Unleaded Gas,2019-01-11,1.889,39.69,619.72,1.879,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10838,Midgrade Gas,2019-01-11,2.189,15.95,48.25,2.2515,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10838,Premium Gas,2019-01-11,2.489,56.01,109.24,2.5615,1.4007,1.2658413131318993,1.478013808999024,1.571487409688346
10808,Unleaded Gas,2019-01-12,1.739,-96.56,1476.01,1.8323333333333331,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10808,Midgrade Gas,2019-01-12,2.099,15.1,97.06,2.019,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10808,Premium Gas,2019-01-12,2.289,34.23,171.31,2.1390000000000002,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10838,Unleaded Gas,2019-01-12,1.889,41.05,585.65,1.864,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10838,Midgrade Gas,2019-01-12,2.189,8.03,24.33,2.239,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10838,Premium Gas,2019-01-12,2.489,30.94,60.36,2.549,1.4007,1.259654547434114,1.4748387278726318,1.608657553020679
10808,Unleaded Gas,2019-01-13,1.739,-80.77,1163.18,1.8323333333333331,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10808,Midgrade Gas,2019-01-13,2.099,3.94,21.49,2.019,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10808,Premium Gas,2019-01-13,2.289,9.66,48.41,2.1390000000000002,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10818,Midgrade Gas,2019-01-13,2.5989999999999998,0.0,0.0,2.374,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10818,Premium Gas,2019-01-13,2.8489999999999998,0.0,0.0,2.749,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10838,Unleaded Gas,2019-01-13,1.889,31.9,563.62,1.864,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10838,Midgrade Gas,2019-01-13,2.189,23.35,70.72,2.239,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10838,Premium Gas,2019-01-13,2.489,37.01,72.18,2.549,1.4007,1.2648337118390949,1.50737269999627,1.616661505477317
10808,Unleaded Gas,2019-01-14,1.7590000000000001,-89.13,1789.77,1.9323333333333328,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10808,Midgrade Gas,2019-01-14,2.119,8.62,43.01,1.954,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10808,Premium Gas,2019-01-14,2.309,14.93,68.74,2.1390000000000002,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10838,Unleaded Gas,2019-01-14,1.879,38.48,631.49,1.854,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10838,Midgrade Gas,2019-01-14,2.1790000000000003,7.46,22.86,2.229,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10838,Premium Gas,2019-01-14,2.479,72.72,144.44,2.539,1.3638,1.208839360332303,1.439758750005811,1.5548185344610361
10808,Unleaded Gas,2019-01-15,1.7790000000000001,-48.92,1685.96,1.999,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10808,Midgrade Gas,2019-01-15,2.1390000000000002,17.72,80.17,1.889,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10838,Unleaded Gas,2019-01-15,1.879,15.68,578.0,1.844,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10838,Midgrade Gas,2019-01-15,2.1790000000000003,16.56,54.69,2.229,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10838,Premium Gas,2019-01-15,2.479,52.71,104.13,2.539,1.4114,1.246826734886132,1.5277880230207,1.6087532892810181
10808,Unleaded Gas,2019-01-16,1.7790000000000001,-60.57,1810.2,1.8656666666666664,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10808,Midgrade Gas,2019-01-16,2.1390000000000002,12.26,51.85,1.889,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10808,Premium Gas,2019-01-16,2.329,19.54,67.2,1.899,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10838,Unleaded Gas,2019-01-16,1.949,61.31,688.09,1.8365,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10838,Midgrade Gas,2019-01-16,2.249,33.01,88.59,2.2215,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10838,Premium Gas,2019-01-16,2.549,42.5,74.18,2.5315,1.4159,1.2608447764083741,1.52560087538939,1.594235740817711
10808,Unleaded Gas,2019-01-17,1.7990000000000002,-52.42,1796.7,1.8723333333333332,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10808,Midgrade Gas,2019-01-17,2.1590000000000003,12.16,48.03,1.889,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10808,Premium Gas,2019-01-17,2.349,26.48,87.53,1.899,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10838,Unleaded Gas,2019-01-17,1.949,49.62,521.99,1.829,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10838,Midgrade Gas,2019-01-17,2.249,14.05,37.66,2.2215,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10838,Premium Gas,2019-01-17,2.549,42.83,74.35,2.5315,1.43,1.2824053104408077,1.526840406563133,1.655877999095246
10808,Unleaded Gas,2019-01-18,1.7990000000000002,-38.85,2146.75,1.8723333333333332,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10808,Midgrade Gas,2019-01-18,2.1590000000000003,18.42,71.88,1.889,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10808,Premium Gas,2019-01-18,2.349,32.24,109.41,1.899,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10838,Unleaded Gas,2019-01-18,1.949,60.87,621.19,1.824,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10838,Midgrade Gas,2019-01-18,2.249,14.52,38.98,2.2165,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10838,Premium Gas,2019-01-18,2.549,71.46,124.04,2.5265,1.4528,1.2881777909278869,1.5808259536067018,1.658336460531876
10808,Unleaded Gas,2019-01-19,1.7990000000000002,-35.99,1001.22,1.8723333333333332,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10808,Premium Gas,2019-01-19,2.349,38.39,117.92,1.859,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10838,Unleaded Gas,2019-01-19,1.949,53.06,543.87,1.824,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10838,Midgrade Gas,2019-01-19,2.249,13.68,36.75,2.2165,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10838,Premium Gas,2019-01-19,2.549,55.02,95.48,2.5265,1.4528,1.283142308995314,1.57316566673778,1.674192764602788
10808,Unleaded Gas,2019-01-20,1.7990000000000002,-40.98,1028.99,1.8456666666666663,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10808,Premium Gas,2019-01-20,2.349,22.14,67.96,1.859,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10838,Unleaded Gas,2019-01-20,1.949,21.26,248.92,1.8165,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10838,Midgrade Gas,2019-01-20,2.249,21.55,57.85,2.209,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10838,Premium Gas,2019-01-20,2.549,54.34,94.3,2.519,1.4528,1.308494219628349,1.5611809315552938,1.6688460326261818
10808,Unleaded Gas,2019-01-21,1.7990000000000002,-67.48,1389.43,1.8456666666666663,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10808,Midgrade Gas,2019-01-21,2.1590000000000003,16.94,68.13,2.039,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10808,Premium Gas,2019-01-21,2.349,27.87,85.59,1.994,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10838,Unleaded Gas,2019-01-21,1.999,74.33,590.62,1.869,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10838,Midgrade Gas,2019-01-21,2.299,3.24,8.93,2.204,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10838,Premium Gas,2019-01-21,2.5989999999999998,76.74,129.94,2.5140000000000002,1.4528,1.317386985129863,1.551011460853927,1.6709576876575134
10808,Unleaded Gas,2019-01-22,1.7990000000000002,-63.01,1571.85,1.8456666666666663,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10808,Midgrade Gas,2019-01-22,2.1590000000000003,6.77,27.28,2.039,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10808,Premium Gas,2019-01-22,2.349,15.43,47.42,1.994,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10838,Unleaded Gas,2019-01-22,1.999,110.48,735.03,1.9965,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10838,Midgrade Gas,2019-01-22,2.299,35.33,83.62,2.2465,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10838,Premium Gas,2019-01-22,2.5989999999999998,50.36,80.42,2.5965,1.4015,1.2716135089015592,1.5158444696255031,1.592057877705432
10808,Unleaded Gas,2019-01-23,1.7990000000000002,-58.58,1599.39,1.8456666666666663,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10808,Midgrade Gas,2019-01-23,2.1590000000000003,10.31,41.53,2.039,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10808,Premium Gas,2019-01-23,2.349,14.62,44.85,1.994,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10838,Unleaded Gas,2019-01-23,1.999,86.32,579.81,1.9965,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10838,Midgrade Gas,2019-01-23,2.299,25.18,59.63,2.2465,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10838,Premium Gas,2019-01-23,2.5989999999999998,83.51,133.34,2.539,1.3857,1.244483977255225,1.465942019649595,1.587185114698298
10808,Unleaded Gas,2019-01-24,1.7990000000000002,-69.22,1781.57,1.8523333333333332,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10808,Midgrade Gas,2019-01-24,2.1590000000000003,14.63,58.8,2.039,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10808,Premium Gas,2019-01-24,2.349,35.05,107.66,2.264,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10838,Unleaded Gas,2019-01-24,1.999,91.24,640.82,1.9965,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10838,Midgrade Gas,2019-01-24,2.299,18.71,44.29,2.2465,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10838,Premium Gas,2019-01-24,2.5989999999999998,75.33,120.28,2.5965,1.3876,1.262678125586733,1.5015748788112768,1.5708626870647067
10808,Unleaded Gas,2019-01-25,1.7990000000000002,-87.24,2107.38,1.8523333333333332,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10808,Midgrade Gas,2019-01-25,2.1590000000000003,20.81,83.71,2.039,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10808,Premium Gas,2019-01-25,2.349,50.81,156.11,2.264,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10838,Unleaded Gas,2019-01-25,1.959,86.41,732.81,1.9915,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10838,Midgrade Gas,2019-01-25,2.259,7.0,18.31,2.2465,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10838,Premium Gas,2019-01-25,2.559,91.6,154.18,2.5965,1.3894,1.237205730137043,1.5144889458274469,1.612482163757645
10808,Unleaded Gas,2019-01-26,1.7990000000000002,-56.08,1458.82,1.849,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10808,Midgrade Gas,2019-01-26,2.1590000000000003,27.37,110.11,2.099,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10808,Premium Gas,2019-01-26,2.349,6.14,18.86,2.264,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10838,Unleaded Gas,2019-01-26,1.959,51.18,668.13,1.979,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10838,Midgrade Gas,2019-01-26,2.259,1.23,3.43,2.2865,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10838,Premium Gas,2019-01-26,2.559,54.05,93.72,2.5815,1.3894,1.24103284543436,1.4941231341386207,1.6151920270599418
10808,Unleaded Gas,2019-01-27,1.7990000000000002,-28.13,764.56,1.849,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10808,Midgrade Gas,2019-01-27,2.1590000000000003,2.31,9.26,2.099,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10808,Premium Gas,2019-01-27,2.349,20.98,64.48,2.399,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10838,Unleaded Gas,2019-01-27,1.959,24.18,306.57,1.9715,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10838,Midgrade Gas,2019-01-27,2.259,40.71,114.13,2.2865,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10838,Premium Gas,2019-01-27,2.559,50.62,87.79,2.5815,1.3894,1.21029193857275,1.4841817845176908,1.562338147969544
10808,Unleaded Gas,2019-01-28,1.7790000000000001,-40.94,769.41,1.829,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10808,Midgrade Gas,2019-01-28,2.1390000000000002,9.54,41.77,2.099,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10808,Premium Gas,2019-01-28,2.329,24.94,81.11,2.399,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10838,Unleaded Gas,2019-01-28,1.959,60.03,821.42,1.959,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10838,Midgrade Gas,2019-01-28,2.259,6.4,17.92,2.2665,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10838,Premium Gas,2019-01-28,2.559,31.65,54.87,2.574,1.3331,1.1987044899346309,1.432752067213319,1.52328480412662
10808,Unleaded Gas,2019-01-29,1.7590000000000001,-123.36,1424.8,1.829,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10808,Midgrade Gas,2019-01-29,2.119,10.14,48.27,2.099,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10838,Unleaded Gas,2019-01-29,1.919,22.47,528.48,1.929,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10838,Midgrade Gas,2019-01-29,2.219,46.06,143.55,2.254,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10838,Premium Gas,2019-01-29,2.519,44.42,81.37,2.5465,1.3509,1.1794439276648678,1.4617368409471592,1.5667461158256983
10808,Unleaded Gas,2019-01-30,1.7590000000000001,-123.93,1539.47,1.829,1.3823,1.231734980168007,1.4716421763600782,1.563054852662794
10808,Midgrade Gas,2019-01-30,2.119,18.15,87.16,2.099,1.3823,1.231734980168007,1.4716421763600782,1.563054852662794
10838,Unleaded Gas,2019-01-30,1.899,6.77,569.98,1.9240000000000002,1.3823,1.231734980168007,1.4716421763600782,1.563054852662794
10838,Midgrade Gas,2019-01-30,2.199,28.4,95.67,2.254,1.3823,1.231734980168007,1.4716421763600782,1.563054852662794
10838,Premium Gas,2019-01-30,2.499,82.6,159.74,2.5715000000000003,1.3823,1.231734980168007,1.4716421763600782,1.563054852662794
10808,Unleaded Gas,2019-01-31,1.7590000000000001,-115.17,1511.33,1.829,1.3627,1.23021277578529,1.444012095988542,1.5499392184752967
10808,Midgrade Gas,2019-01-31,2.119,25.16,117.76,2.099,1.3627,1.23021277578529,1.444012095988542,1.5499392184752967
10838,Unleaded Gas,2019-01-31,1.899,11.89,658.93,1.9065,1.3627,1.23021277578529,1.444012095988542,1.5499392184752967
10838,Midgrade Gas,2019-01-31,2.199,13.04,43.95,2.2465,1.3627,1.23021277578529,1.444012095988542,1.5499392184752967
10838,Premium Gas,2019-01-31,2.499,28.0,54.17,2.5415,1.3627,1.23021277578529,1.444012095988542,1.5499392184752967
10808,Unleaded Gas,2019-02-01,1.7990000000000002,-70.93,2085.74,1.8523333333333332,1.4369,1.3097704033698891,1.5619562153896316,1.6081108419509598
10808,Midgrade Gas,2019-02-01,2.1590000000000003,21.6,85.08,2.099,1.4369,1.3097704033698891,1.5619562153896316,1.6081108419509598
10838,Unleaded Gas,2019-02-01,1.879,-3.26,674.41,1.899,1.4369,1.3097704033698891,1.5619562153896316,1.6081108419509598
10838,Midgrade Gas,2019-02-01,2.1790000000000003,25.06,89.63,2.2465,1.4369,1.3097704033698891,1.5619562153896316,1.6081108419509598
10838,Premium Gas,2019-02-01,2.479,47.23,94.15,2.5315000000000003,1.4369,1.3097704033698891,1.5619562153896316,1.6081108419509598
10808,Unleaded Gas,2019-02-02,1.7990000000000002,-58.82,1394.51,1.899,1.4369,1.2790162660373379,1.533446122594737,1.6191757903859019
10808,Midgrade Gas,2019-02-02,2.1590000000000003,26.4,104.01,2.099,1.4369,1.2790162660373379,1.533446122594737,1.6191757903859019
10838,Unleaded Gas,2019-02-02,1.879,-8.72,499.69,1.899,1.4369,1.2790162660373379,1.533446122594737,1.6191757903859019
10838,Midgrade Gas,2019-02-02,2.1790000000000003,15.68,56.65,2.2365,1.4369,1.2790162660373379,1.533446122594737,1.6191757903859019
10838,Premium Gas,2019-02-02,2.479,79.99,161.03,2.524,1.4369,1.2790162660373379,1.533446122594737,1.6191757903859019
10808,Unleaded Gas,2019-02-03,1.7990000000000002,-31.18,1122.61,1.899,1.4369,1.304648763770796,1.5208864597097043,1.630057598916441
10838,Unleaded Gas,2019-02-03,1.879,0.75,457.97,1.899,1.4369,1.304648763770796,1.5208864597097043,1.630057598916441
10838,Midgrade Gas,2019-02-03,2.1790000000000003,14.93,53.97,2.2365,1.4369,1.304648763770796,1.5208864597097043,1.630057598916441
10838,Premium Gas,2019-02-03,2.479,47.99,96.63,2.529,1.4369,1.304648763770796,1.5208864597097043,1.630057598916441
10808,Unleaded Gas,2019-02-04,1.7990000000000002,-40.19,1435.05,1.899,1.4323,1.27821179696843,1.553127350318432,1.603465193170309
10838,Unleaded Gas,2019-02-04,1.999,22.42,632.42,1.949,1.4323,1.27821179696843,1.553127350318432,1.603465193170309
10838,Midgrade Gas,2019-02-04,2.299,12.53,41.83,2.2365,1.4323,1.27821179696843,1.553127350318432,1.603465193170309
10838,Premium Gas,2019-02-04,2.5989999999999998,54.18,98.32,2.529,1.4323,1.27821179696843,1.553127350318432,1.603465193170309
10808,Unleaded Gas,2019-02-05,1.7990000000000002,-46.97,1668.11,1.899,1.4259,1.253000515603088,1.5358274838156998,1.6218058286761867
10838,Unleaded Gas,2019-02-05,1.999,74.1,686.85,1.9965,1.4259,1.253000515603088,1.5358274838156998,1.6218058286761867
10838,Midgrade Gas,2019-02-05,2.299,12.14,30.64,2.3040000000000003,1.4259,1.253000515603088,1.5358274838156998,1.6218058286761867
10838,Premium Gas,2019-02-05,2.5989999999999998,62.41,101.23,2.609,1.4259,1.253000515603088,1.5358274838156998,1.6218058286761867
10808,Unleaded Gas,2019-02-06,1.859,-22.1,1541.1,1.899,1.4591,1.323321198735759,1.5805671958470717,1.66493465736825
10808,Premium Gas,2019-02-06,2.4090000000000003,26.93,70.28,2.279,1.4591,1.323321198735759,1.5805671958470717,1.66493465736825
10838,Unleaded Gas,2019-02-06,1.999,67.78,673.47,1.9915,1.4591,1.323321198735759,1.5805671958470717,1.66493465736825
10838,Midgrade Gas,2019-02-06,2.299,25.51,64.3,2.299,1.4591,1.323321198735759,1.5805671958470717,1.66493465736825
10838,Premium Gas,2019-02-06,2.5989999999999998,64.28,104.22,2.6039999999999996,1.4591,1.323321198735759,1.5805671958470717,1.66493465736825
10808,Unleaded Gas,2019-02-07,1.899,60.52,1821.08,1.9590000000000003,1.4258,1.276529451901279,1.510383840421401,1.600839354274049
10808,Premium Gas,2019-02-07,2.449,19.31,44.72,2.279,1.4258,1.276529451901279,1.510383840421401,1.600839354274049
10838,Unleaded Gas,2019-02-07,1.979,74.65,741.98,1.9865,1.4258,1.276529451901279,1.510383840421401,1.600839354274049
10838,Midgrade Gas,2019-02-07,2.279,49.09,129.48,2.294,1.4258,1.276529451901279,1.510383840421401,1.600839354274049
