Site_ID,Grade_Description,Date,Price,Fuel Cost
10808,Premium Gas,8/23/2020,2.369,1.491296854
10808,Unleaded Gas,8/23/2020,1.739,1.2841
10808,Midgrade Gas,8/24/2020,2.299,1.481518749
10808,Premium Gas,8/24/2020,2.489,1.561287088
10808,Unleaded Gas,8/24/2020,1.859,1.3671
10808,Midgrade Gas,8/25/2020,2.299,1.487986901
10808,Premium Gas,8/25/2020,2.489,1.622334606
10808,Unleaded Gas,8/25/2020,1.859,1.3959
10808,Midgrade Gas,8/26/2020,2.299,1.455523208
10808,Premium Gas,8/26/2020,2.489,1.559431083
10808,Unleaded Gas,8/26/2020,1.859,1.3606
10808,Midgrade Gas,8/27/2020,2.299,1.359941068
10808,Premium Gas,8/27/2020,2.489,1.494718313
10808,Unleaded Gas,8/27/2020,1.859,1.2845
10808,Midgrade Gas,8/28/2020,2.239,1.433477733
10808,Premium Gas,8/28/2020,2.429,1.49116828
10808,Unleaded Gas,8/28/2020,1.799,1.3155
10808,Midgrade Gas,8/29/2020,2.239,1.431516426
10808,Premium Gas,8/29/2020,2.429,1.521666857
10808,Unleaded Gas,8/29/2020,1.799,1.3155
10808,Midgrade Gas,8/30/2020,2.239,1.392865381
10808,Premium Gas,8/30/2020,2.429,1.533631915
10808,Unleaded Gas,8/30/2020,1.799,1.3155
10808,Midgrade Gas,8/31/2020,2.199,1.404770499
10808,Premium Gas,8/31/2020,2.389,1.475087271
10808,Unleaded Gas,8/31/2020,1.759,1.2761
10808,Midgrade Gas,9/1/2020,2.179,1.342991016
10808,Premium Gas,9/1/2020,2.369,1.426848057
10808,Unleaded Gas,9/1/2020,1.739,1.2247
10808,Midgrade Gas,9/2/2020,2.179,1.305362491
10808,Premium Gas,9/2/2020,2.369,1.430710229
10808,Unleaded Gas,9/2/2020,1.739,1.202
10808,Midgrade Gas,9/3/2020,2.139,1.285184658
10808,Premium Gas,9/3/2020,2.329,1.432107962
10808,Unleaded Gas,9/3/2020,1.699,1.2049
10808,Midgrade Gas,9/4/2020,2.139,1.291078214
10808,Premium Gas,9/4/2020,2.329,1.369442688
10808,Unleaded Gas,9/4/2020,1.699,1.1772
10808,Midgrade Gas,9/5/2020,2.139,1.281117472
10808,Premium Gas,9/5/2020,2.329,1.397473093
10808,Unleaded Gas,9/5/2020,1.699,1.1772
10808,Midgrade Gas,9/6/2020,2.139,1.284520821
10808,Premium Gas,9/6/2020,2.329,1.35735767
10808,Unleaded Gas,9/6/2020,1.699,1.1772
10808,Midgrade Gas,9/7/2020,2.139,1.274271626
10808,Premium Gas,9/7/2020,2.329,1.37231832
10808,Unleaded Gas,9/7/2020,1.699,1.1772
10808,Midgrade Gas,9/8/2020,2.139,1.173341861
10808,Premium Gas,9/8/2020,2.329,1.298265297
10808,Unleaded Gas,9/8/2020,1.699,1.1028
10808,Midgrade Gas,9/9/2020,2.139,1.205298304
10808,Premium Gas,9/9/2020,2.329,1.342478105
10808,Unleaded Gas,9/9/2020,1.699,1.1193
10808,Midgrade Gas,9/10/2020,2.139,1.226043235
10808,Premium Gas,9/10/2020,2.329,1.320530187
10808,Unleaded Gas,9/10/2020,1.699,1.0977
10808,Midgrade Gas,9/11/2020,2.139,1.191791316
10808,Premium Gas,9/11/2020,2.329,1.319908612
10808,Unleaded Gas,9/11/2020,1.699,1.0949
10808,Midgrade Gas,9/12/2020,2.139,1.183584249
10808,Premium Gas,9/12/2020,2.329,1.271412666
10808,Unleaded Gas,9/12/2020,1.699,1.0949
10808,Midgrade Gas,9/13/2020,2.139,1.214012066
10808,Premium Gas,9/13/2020,2.329,1.286508335
10808,Unleaded Gas,9/13/2020,1.699,1.0949
10808,Midgrade Gas,9/14/2020,2.099,1.226189267
10808,Premium Gas,9/14/2020,2.289,1.333457723
10808,Unleaded Gas,9/14/2020,1.659,1.1068
10808,Midgrade Gas,9/15/2020,2.099,1.249794652
10808,Premium Gas,9/15/2020,2.289,1.351857916
10808,Unleaded Gas,9/15/2020,1.659,1.1381
10808,Midgrade Gas,9/16/2020,2.139,1.285334404
10808,Premium Gas,9/16/2020,2.329,1.401334027
10808,Unleaded Gas,9/16/2020,1.699,1.1889
10808,Midgrade Gas,9/17/2020,2.139,1.337932793
10808,Premium Gas,9/17/2020,2.329,1.438244264
10808,Unleaded Gas,9/17/2020,1.699,1.2244
10808,Midgrade Gas,9/18/2020,2.139,1.326102937
10808,Premium Gas,9/18/2020,2.329,1.434116584
10808,Unleaded Gas,9/18/2020,1.699,1.2366
10808,Midgrade Gas,9/19/2020,2.139,1.357710171
10808,Premium Gas,9/19/2020,2.329,1.460601391
10808,Unleaded Gas,9/19/2020,1.699,1.2366
10808,Midgrade Gas,9/20/2020,2.139,1.357894728
10808,Premium Gas,9/20/2020,2.329,1.41327168
10808,Unleaded Gas,9/20/2020,1.699,1.2366
10808,Midgrade Gas,9/21/2020,2.139,1.303530703
10808,Premium Gas,9/21/2020,2.329,1.406925472
10808,Unleaded Gas,9/21/2020,1.699,1.1771
10808,Midgrade Gas,9/22/2020,2.139,1.281065196
10808,Premium Gas,9/22/2020,2.329,1.356981056
10808,Unleaded Gas,9/22/2020,1.699,1.1643
10808,Midgrade Gas,9/23/2020,2.299,1.310895875
10808,Premium Gas,9/23/2020,2.489,1.371895701
10808,Unleaded Gas,9/23/2020,1.859,1.1813
10808,Midgrade Gas,9/24/2020,2.139,1.301292665
10808,Premium Gas,9/24/2020,2.329,1.37415291
10808,Unleaded Gas,9/24/2020,1.699,1.1957
10808,Midgrade Gas,9/25/2020,2.119,1.295984445
10808,Premium Gas,9/25/2020,2.309,1.44038446
10808,Unleaded Gas,9/25/2020,1.679,1.2142
10808,Midgrade Gas,9/26/2020,2.119,1.32342932
10808,Premium Gas,9/26/2020,2.309,1.391696195
10808,Unleaded Gas,9/26/2020,1.679,1.2142
10808,Midgrade Gas,9/27/2020,2.119,1.305711223
10808,Premium Gas,9/27/2020,2.309,1.432376739
10808,Unleaded Gas,9/27/2020,1.679,1.2142
10808,Midgrade Gas,9/28/2020,2.119,1.35532748
10808,Premium Gas,9/28/2020,2.309,1.43214399
10808,Unleaded Gas,9/28/2020,1.679,1.2466
10808,Midgrade Gas,9/29/2020,2.139,1.321363696
10808,Premium Gas,9/29/2020,2.329,1.386321562
10808,Unleaded Gas,9/29/2020,1.699,1.2017
10808,Midgrade Gas,9/30/2020,2.139,1.309424301
10808,Premium Gas,9/30/2020,2.329,1.422955984
10808,Unleaded Gas,9/30/2020,1.699,1.2008
10808,Midgrade Gas,10/1/2020,2.259,1.227046705
10808,Premium Gas,10/1/2020,2.449,1.359074879
10808,Unleaded Gas,10/1/2020,1.819,1.1524
10808,Midgrade Gas,10/2/2020,2.259,1.247807099
10808,Premium Gas,10/2/2020,2.449,1.341761973
10808,Unleaded Gas,10/2/2020,1.819,1.1235
10808,Midgrade Gas,10/3/2020,2.259,1.210464688
10808,Premium Gas,10/3/2020,2.449,1.320028632
10808,Unleaded Gas,10/3/2020,1.819,1.1235
10808,Midgrade Gas,10/4/2020,2.259,1.20528095
10808,Premium Gas,10/4/2020,2.449,1.330865359
10808,Unleaded Gas,10/4/2020,1.819,1.1235
10808,Midgrade Gas,10/5/2020,2.259,1.318729894
10808,Premium Gas,10/5/2020,2.449,1.3670074
10808,Unleaded Gas,10/5/2020,1.819,1.1941
10808,Midgrade Gas,10/6/2020,2.239,1.331413665
10808,Premium Gas,10/6/2020,2.429,1.438409751
10808,Unleaded Gas,10/6/2020,1.799,1.2351
10808,Midgrade Gas,10/7/2020,2.239,1.328551612
10808,Premium Gas,10/7/2020,2.429,1.404839623
10808,Unleaded Gas,10/7/2020,1.799,1.2009
10808,Midgrade Gas,10/8/2020,2.239,1.303823735
10808,Premium Gas,10/8/2020,2.429,1.403771973
10808,Unleaded Gas,10/8/2020,1.799,1.2316
10808,Midgrade Gas,10/9/2020,2.239,1.285324617
10808,Premium Gas,10/9/2020,2.429,1.41431176
10808,Unleaded Gas,10/9/2020,1.799,1.2032
10808,Midgrade Gas,10/10/2020,2.239,1.303275781
10808,Premium Gas,10/10/2020,2.429,1.374281209
10808,Unleaded Gas,10/10/2020,1.799,1.2032
10808,Midgrade Gas,10/11/2020,2.239,1.297470604
10808,Premium Gas,10/11/2020,2.429,1.409156332
10808,Unleaded Gas,10/11/2020,1.799,1.2032
10808,Midgrade Gas,10/12/2020,2.239,1.25054923
10808,Premium Gas,10/12/2020,2.429,1.349475097
10808,Unleaded Gas,10/12/2020,1.799,1.1757
10808,Midgrade Gas,10/13/2020,2.179,1.273163483
10808,Premium Gas,10/13/2020,2.369,1.388597052
10808,Unleaded Gas,10/13/2020,1.739,1.1827
10808,Midgrade Gas,10/14/2020,2.179,1.309169998
10808,Premium Gas,10/14/2020,2.369,1.393211829
10808,Unleaded Gas,10/14/2020,1.739,1.1971
10808,Midgrade Gas,10/15/2020,2.179,1.254280989
10808,Premium Gas,10/15/2020,2.369,1.386862225
10808,Unleaded Gas,10/15/2020,1.739,1.18
10808,Midgrade Gas,10/16/2020,2.179,1.261892041
10808,Premium Gas,10/16/2020,2.369,1.364005499
10808,Unleaded Gas,10/16/2020,1.739,1.1688
10808,Midgrade Gas,10/17/2020,2.179,1.296741293
10808,Premium Gas,10/17/2020,2.369,1.373875012
10808,Unleaded Gas,10/17/2020,1.739,1.1688
10808,Midgrade Gas,10/18/2020,2.179,1.261379803
10808,Premium Gas,10/18/2020,2.369,1.385326369
10808,Unleaded Gas,10/18/2020,1.739,1.1688
10808,Midgrade Gas,10/19/2020,2.179,1.254704504
10808,Premium Gas,10/19/2020,2.369,1.34081266
10808,Unleaded Gas,10/19/2020,1.739,1.1623
10808,Midgrade Gas,10/20/2020,2.179,1.285389222
10808,Premium Gas,10/20/2020,2.369,1.37041205
10808,Unleaded Gas,10/20/2020,1.739,1.1879
10808,Midgrade Gas,10/21/2020,2.139,1.26046223
10808,Premium Gas,10/21/2020,2.329,1.346083085
10808,Unleaded Gas,10/21/2020,1.699,1.1403
10808,Midgrade Gas,10/22/2020,2.139,1.232738958
10808,Premium Gas,10/22/2020,2.329,1.349846827
10808,Unleaded Gas,10/22/2020,1.699,1.1581
10808,Midgrade Gas,10/23/2020,2.139,1.211613126
10808,Premium Gas,10/23/2020,2.329,1.352414853
10808,Unleaded Gas,10/23/2020,1.699,1.1389
10808,Midgrade Gas,10/24/2020,2.139,1.22290456
10808,Premium Gas,10/24/2020,2.329,1.336977071
10808,Unleaded Gas,10/24/2020,1.699,1.1389
10808,Midgrade Gas,10/25/2020,2.139,1.214075077
10808,Premium Gas,10/25/2020,2.329,1.330742463
10808,Unleaded Gas,10/25/2020,1.699,1.1389
10808,Midgrade Gas,10/26/2020,2.139,1.201337413
10808,Premium Gas,10/26/2020,2.329,1.309821692
10808,Unleaded Gas,10/26/2020,1.699,1.1116
10808,Midgrade Gas,10/27/2020,2.139,1.254505819
10808,Premium Gas,10/27/2020,2.329,1.372294958
10808,Unleaded Gas,10/27/2020,1.699,1.1434
10808,Midgrade Gas,10/28/2020,2.099,1.197679608
10808,Premium Gas,10/28/2020,2.289,1.282088909
10808,Unleaded Gas,10/28/2020,1.659,1.0814
10808,Midgrade Gas,10/29/2020,2.099,1.130756718
10808,Premium Gas,10/29/2020,2.289,1.253676251
10808,Unleaded Gas,10/29/2020,1.659,1.0515
10808,Midgrade Gas,10/30/2020,2.099,1.129449801
10808,Premium Gas,10/30/2020,2.289,1.224169571
10808,Unleaded Gas,10/30/2020,1.659,1.0495
10808,Midgrade Gas,10/31/2020,2.099,1.120493901
10808,Premium Gas,10/31/2020,2.289,1.255973366
10808,Unleaded Gas,10/31/2020,1.659,1.0495
10808,Midgrade Gas,11/1/2020,2.099,1.131046787
10808,Premium Gas,11/1/2020,2.289,1.22835466
10808,Unleaded Gas,11/1/2020,1.659,1.0495
10808,Midgrade Gas,11/2/2020,2.099,1.129735963
10808,Premium Gas,11/2/2020,2.289,1.273319299
10808,Unleaded Gas,11/2/2020,1.659,1.052
10808,Midgrade Gas,11/3/2020,2.079,1.167282464
10808,Premium Gas,11/3/2020,2.269,1.300806608
10808,Unleaded Gas,11/3/2020,1.639,1.0769
10808,Midgrade Gas,11/4/2020,2.139,1.19202684
10808,Premium Gas,11/4/2020,2.329,1.299642534
10808,Unleaded Gas,11/4/2020,1.699,1.1081
10808,Midgrade Gas,11/5/2020,2.139,1.233784629
10808,Premium Gas,11/5/2020,2.329,1.288457746
10808,Unleaded Gas,11/5/2020,1.699,1.1159
10808,Midgrade Gas,11/6/2020,2.139,1.200407715
10808,Premium Gas,11/6/2020,2.329,1.312122209
10808,Unleaded Gas,11/6/2020,1.699,1.0844
10808,Midgrade Gas,11/7/2020,2.139,1.181573437
10808,Premium Gas,11/7/2020,2.329,1.260632284
10808,Unleaded Gas,11/7/2020,1.699,1.0844
10808,Midgrade Gas,11/8/2020,2.139,1.188448598
10808,Premium Gas,11/8/2020,2.329,1.295755783
10808,Unleaded Gas,11/8/2020,1.699,1.0844
10808,Midgrade Gas,11/9/2020,2.139,1.250797162
10808,Premium Gas,11/9/2020,2.329,1.369322369
10808,Unleaded Gas,11/9/2020,1.699,1.1607
10808,Midgrade Gas,11/10/2020,2.139,1.30647162
10808,Premium Gas,11/10/2020,2.329,1.369715051
10808,Unleaded Gas,11/10/2020,1.699,1.1941
10808,Midgrade Gas,11/11/2020,2.139,1.303737007
10808,Premium Gas,11/11/2020,2.329,1.369276994
10808,Unleaded Gas,11/11/2020,1.699,1.1759
10808,Midgrade Gas,11/12/2020,2.139,1.258086845
10808,Premium Gas,11/12/2020,2.329,1.3812457
10808,Unleaded Gas,11/12/2020,1.699,1.1571
10808,Midgrade Gas,11/13/2020,2.099,1.222437322
10808,Premium Gas,11/13/2020,2.289,1.330313845
10808,Unleaded Gas,11/13/2020,1.659,1.1254
10808,Midgrade Gas,11/14/2020,2.099,1.224993552
10808,Premium Gas,11/14/2020,2.289,1.310189073
10808,Unleaded Gas,11/14/2020,1.659,1.1254
10808,Midgrade Gas,11/15/2020,2.099,1.246954711
10808,Premium Gas,11/15/2020,2.289,1.337902265
10808,Unleaded Gas,11/15/2020,1.659,1.1254
10808,Midgrade Gas,11/16/2020,2.039,1.248539894
10808,Premium Gas,11/16/2020,2.229,1.33262806
10808,Unleaded Gas,11/16/2020,1.599,1.1468
10808,Midgrade Gas,11/17/2020,2.039,1.229276243
10808,Premium Gas,11/17/2020,2.229,1.327666423
10808,Unleaded Gas,11/17/2020,1.599,1.1532
10808,Midgrade Gas,11/18/2020,2.139,1.277161665
10808,Premium Gas,11/18/2020,2.329,1.342065138
10808,Unleaded Gas,11/18/2020,1.699,1.1629
10808,Midgrade Gas,11/19/2020,2.139,1.281915847
10808,Premium Gas,11/19/2020,2.329,1.379792626
10808,Unleaded Gas,11/19/2020,1.699,1.1625
10808,Midgrade Gas,11/20/2020,2.139,1.248639232
10808,Premium Gas,11/20/2020,2.329,1.366453651
10808,Unleaded Gas,11/20/2020,1.699,1.1752
10808,Midgrade Gas,11/21/2020,2.139,1.298964025
10808,Premium Gas,11/21/2020,2.329,1.387399971
10808,Unleaded Gas,11/21/2020,1.699,1.1752
10808,Midgrade Gas,11/22/2020,2.139,1.297619188
10808,Premium Gas,11/22/2020,2.329,1.366140011
10808,Unleaded Gas,11/22/2020,1.699,1.1752
10808,Midgrade Gas,11/23/2020,2.099,1.28965418
10808,Premium Gas,11/23/2020,2.289,1.418345926
10808,Unleaded Gas,11/23/2020,1.659,1.204
10808,Midgrade Gas,11/24/2020,2.099,1.382332715
10808,Premium Gas,11/24/2020,2.289,1.452899294
10808,Unleaded Gas,11/24/2020,1.659,1.2582
10808,Midgrade Gas,11/25/2020,2.099,1.375305154
10808,Premium Gas,11/25/2020,2.289,1.460168426
10808,Unleaded Gas,11/25/2020,1.659,1.2875
10808,Midgrade Gas,11/26/2020,2.099,1.402165562
10808,Premium Gas,11/26/2020,2.289,1.469576398
10808,Unleaded Gas,11/26/2020,1.659,1.2875
10808,Midgrade Gas,11/27/2020,2.099,1.407064943
10808,Premium Gas,11/27/2020,2.289,1.480820208
10808,Unleaded Gas,11/27/2020,1.659,1.282
10808,Midgrade Gas,11/28/2020,2.099,1.365460006
10808,Premium Gas,11/28/2020,2.289,1.478090288
10808,Unleaded Gas,11/28/2020,1.659,1.282
10808,Midgrade Gas,11/29/2020,2.099,1.405585055
10808,Premium Gas,11/29/2020,2.289,1.507330114
10808,Unleaded Gas,11/29/2020,1.659,1.282
10808,Midgrade Gas,11/30/2020,2.099,1.339491496
10808,Premium Gas,11/30/2020,2.289,1.473248454
10808,Unleaded Gas,11/30/2020,1.659,1.2489
10808,Midgrade Gas,12/1/2020,2.099,1.346673239
10808,Premium Gas,12/1/2020,2.289,1.407284151
10808,Unleaded Gas,12/1/2020,1.659,1.2204
10808,Midgrade Gas,12/2/2020,2.099,1.329610925
10808,Premium Gas,12/2/2020,2.289,1.458931492
10808,Unleaded Gas,12/2/2020,1.659,1.2399
10808,Midgrade Gas,12/3/2020,2.199,1.390542475
10808,Premium Gas,12/3/2020,2.389,1.451443576
10808,Unleaded Gas,12/3/2020,1.759,1.2617
10808,Midgrade Gas,12/4/2020,2.199,1.394131383
10808,Premium Gas,12/4/2020,2.389,1.485226752
10808,Unleaded Gas,12/4/2020,1.759,1.2685
10808,Midgrade Gas,12/5/2020,2.199,1.390179687
10808,Premium Gas,12/5/2020,2.389,1.463701334
10808,Unleaded Gas,12/5/2020,1.759,1.2685
10808,Midgrade Gas,12/6/2020,2.199,1.35963819
10808,Premium Gas,12/6/2020,2.389,1.49156004
10808,Unleaded Gas,12/6/2020,1.759,1.2685
10808,Midgrade Gas,12/7/2020,2.199,1.351916421
10808,Premium Gas,12/7/2020,2.389,1.466324652
10808,Unleaded Gas,12/7/2020,1.759,1.2558
10808,Midgrade Gas,12/8/2020,2.199,1.381888624
10808,Premium Gas,12/8/2020,2.389,1.468259711
10808,Unleaded Gas,12/8/2020,1.759,1.2559
10808,Midgrade Gas,12/9/2020,2.199,1.388028275
10808,Premium Gas,12/9/2020,2.389,1.492050092
10808,Unleaded Gas,12/9/2020,1.759,1.2759
10808,Midgrade Gas,12/10/2020,2.199,1.439794062
10808,Premium Gas,12/10/2020,2.389,1.503777998
10808,Unleaded Gas,12/10/2020,1.759,1.3166
10808,Midgrade Gas,12/11/2020,2.199,1.386355456
10808,Premium Gas,12/11/2020,2.389,1.49592492
10808,Unleaded Gas,12/11/2020,1.759,1.3077
10808,Midgrade Gas,12/12/2020,2.199,1.420059728
10808,Premium Gas,12/12/2020,2.389,1.513350649
10808,Unleaded Gas,12/12/2020,1.759,1.3077
10808,Midgrade Gas,12/13/2020,2.199,1.428802281
10808,Premium Gas,12/13/2020,2.389,1.497322733
10808,Unleaded Gas,12/13/2020,1.759,1.3077
10808,Midgrade Gas,12/14/2020,2.199,1.425257672
10808,Premium Gas,12/14/2020,2.389,1.527049094
10808,Unleaded Gas,12/14/2020,1.759,1.3191
10808,Midgrade Gas,12/15/2020,2.279,1.408690553
10808,Premium Gas,12/15/2020,2.469,1.543729249
10808,Unleaded Gas,12/15/2020,1.839,1.3268
10808,Midgrade Gas,12/16/2020,2.279,1.437165888
10808,Premium Gas,12/16/2020,2.459,1.565540851
10808,Unleaded Gas,12/16/2020,1.839,1.3529
10808,Midgrade Gas,12/17/2020,2.279,1.507849153
10808,Premium Gas,12/17/2020,2.459,1.59054605
10808,Unleaded Gas,12/17/2020,1.839,1.3881
10808,Midgrade Gas,12/18/2020,2.279,1.492238169
10808,Premium Gas,12/18/2020,2.459,1.605181138
10808,Unleaded Gas,12/18/2020,1.839,1.3956
10808,Midgrade Gas,12/19/2020,2.279,1.519560964
10808,Premium Gas,12/19/2020,2.459,1.610772233
10808,Unleaded Gas,12/19/2020,1.839,1.3956
10808,Midgrade Gas,12/20/2020,2.279,1.468308479
10808,Premium Gas,12/20/2020,2.459,1.568290331
10808,Unleaded Gas,12/20/2020,1.839,1.3956
10808,Midgrade Gas,12/21/2020,2.239,1.45389944
10808,Premium Gas,12/21/2020,2.429,1.58344164
10808,Unleaded Gas,12/21/2020,1.799,1.3604
10808,Midgrade Gas,12/22/2020,2.339,1.428855511
10808,Premium Gas,12/22/2020,2.529,1.544630671
10808,Unleaded Gas,12/22/2020,1.899,1.3395
10808,Midgrade Gas,12/23/2020,2.339,1.49167947
10808,Premium Gas,12/23/2020,2.529,1.56677471
10808,Unleaded Gas,12/23/2020,1.899,1.382
10808,Midgrade Gas,12/24/2020,2.339,1.490947718
10808,Premium Gas,12/24/2020,2.529,1.572117916
10808,Unleaded Gas,12/24/2020,1.899,1.3789
10808,Midgrade Gas,12/25/2020,2.339,1.460726243
10808,Premium Gas,12/25/2020,2.529,1.55631285
10808,Unleaded Gas,12/25/2020,1.899,1.3789
10808,Midgrade Gas,12/26/2020,2.339,1.486923695
10808,Premium Gas,12/26/2020,2.529,1.581686919
10808,Unleaded Gas,12/26/2020,1.899,1.3789
10808,Midgrade Gas,12/27/2020,2.339,1.492138275
10808,Premium Gas,12/27/2020,2.529,1.580824309
10808,Unleaded Gas,12/27/2020,1.899,1.3789
10808,Midgrade Gas,12/28/2020,2.339,1.440349717
10808,Premium Gas,12/28/2020,2.529,1.575305579
10808,Unleaded Gas,12/28/2020,1.899,1.3677
10808,Midgrade Gas,12/29/2020,2.339,1.482894207
10808,Premium Gas,12/29/2020,2.529,1.589342461
10808,Unleaded Gas,12/29/2020,1.899,1.3879
10808,Midgrade Gas,12/30/2020,2.339,1.5083467
10808,Premium Gas,12/30/2020,2.529,1.606827461
10808,Unleaded Gas,12/30/2020,1.899,1.412
10808,Midgrade Gas,12/31/2020,2.339,1.511735451
10808,Premium Gas,12/31/2020,2.529,1.580532854
10808,Unleaded Gas,12/31/2020,1.899,1.4084
10818,Midgrade Gas,1/1/2019,2.599,1.409889251
10818,Premium Gas,1/1/2019,2.849,1.534256839
10818,Unleaded Gas,1/1/2019,2.099,1.3237
10818,Midgrade Gas,1/2/2019,2.599,1.434353061
10818,Premium Gas,1/2/2019,2.849,1.535803129
10818,Unleaded Gas,1/2/2019,2.099,1.3256
10818,Midgrade Gas,1/3/2019,2.599,1.454955269
10818,Premium Gas,1/3/2019,2.849,1.553483876
10818,Unleaded Gas,1/3/2019,2.099,1.3495
10818,Midgrade Gas,1/4/2019,2.599,1.453068571
10818,Premium Gas,1/4/2019,2.849,1.552686536
10818,Unleaded Gas,1/4/2019,2.099,1.3478
10818,Midgrade Gas,1/5/2019,2.599,1.462782963
10818,Premium Gas,1/5/2019,2.849,1.55120155
10818,Unleaded Gas,1/5/2019,2.099,1.3478
10818,Midgrade Gas,1/6/2019,2.599,1.425495949
10818,Premium Gas,1/6/2019,2.849,1.564167253
10818,Unleaded Gas,1/6/2019,2.099,1.3478
10818,Midgrade Gas,1/7/2019,2.599,1.43541833
10818,Premium Gas,1/7/2019,2.849,1.535297452
10818,Unleaded Gas,1/7/2019,2.099,1.3408
10818,Midgrade Gas,1/8/2019,2.599,1.484676112
10818,Premium Gas,1/8/2019,2.849,1.537695423
10818,Unleaded Gas,1/8/2019,2.099,1.3626
10818,Midgrade Gas,1/9/2019,2.599,1.50478396
10818,Premium Gas,1/9/2019,2.849,1.615068803
10818,Unleaded Gas,1/9/2019,2.099,1.4254
10818,Midgrade Gas,1/10/2019,2.599,1.508636757
10818,Premium Gas,1/10/2019,2.849,1.611578631
10818,Unleaded Gas,1/10/2019,2.099,1.4307
10818,Midgrade Gas,1/11/2019,2.599,1.478013809
10818,Premium Gas,1/11/2019,2.849,1.57148741
10818,Unleaded Gas,1/11/2019,2.099,1.4007
10818,Midgrade Gas,1/12/2019,2.599,1.474838728
10818,Premium Gas,1/12/2019,2.849,1.608657553
10818,Unleaded Gas,1/12/2019,2.099,1.4007
10818,Midgrade Gas,1/13/2019,2.599,1.5073727
10818,Premium Gas,1/13/2019,2.849,1.616661505
10818,Unleaded Gas,1/13/2019,2.099,1.4007
10818,Midgrade Gas,1/14/2019,2.599,1.43975875
10818,Premium Gas,1/14/2019,2.849,1.554818534
10818,Unleaded Gas,1/14/2019,2.099,1.3638
10818,Midgrade Gas,1/15/2019,2.599,1.527788023
10818,Premium Gas,1/15/2019,2.849,1.608753289
10818,Unleaded Gas,1/15/2019,2.099,1.4114
10818,Midgrade Gas,1/16/2019,2.599,1.525600875
10818,Premium Gas,1/16/2019,2.849,1.594235741
10818,Unleaded Gas,1/16/2019,2.099,1.4159
10818,Midgrade Gas,1/17/2019,2.599,1.526840407
10818,Premium Gas,1/17/2019,2.849,1.655877999
10818,Unleaded Gas,1/17/2019,2.099,1.43
10818,Midgrade Gas,1/18/2019,2.599,1.580825954
10818,Premium Gas,1/18/2019,2.849,1.658336461
10818,Unleaded Gas,1/18/2019,2.099,1.4528
10818,Midgrade Gas,1/19/2019,2.599,1.573165667
10818,Premium Gas,1/19/2019,2.849,1.674192765
10818,Unleaded Gas,1/19/2019,2.099,1.4528
10818,Midgrade Gas,1/20/2019,2.599,1.561180932
10818,Premium Gas,1/20/2019,2.849,1.668846033
10818,Unleaded Gas,1/20/2019,2.099,1.4528
10818,Midgrade Gas,1/21/2019,2.599,1.551011461
10818,Premium Gas,1/21/2019,2.849,1.670957688
10818,Unleaded Gas,1/21/2019,2.099,1.4528
10818,Midgrade Gas,1/22/2019,2.599,1.51584447
10818,Premium Gas,1/22/2019,2.849,1.592057878
10818,Unleaded Gas,1/22/2019,2.099,1.4015
10818,Midgrade Gas,1/23/2019,2.599,1.46594202
10818,Premium Gas,1/23/2019,2.849,1.587185115
10818,Unleaded Gas,1/23/2019,2.099,1.3857
10818,Midgrade Gas,1/24/2019,2.599,1.501574879
10818,Premium Gas,1/24/2019,2.849,1.570862687
10818,Unleaded Gas,1/24/2019,2.099,1.3876
10818,Midgrade Gas,1/25/2019,2.599,1.514488946
10818,Premium Gas,1/25/2019,2.849,1.612482164
10818,Unleaded Gas,1/25/2019,2.099,1.3894
10818,Midgrade Gas,1/26/2019,2.599,1.494123134
10818,Premium Gas,1/26/2019,2.849,1.615192027
10818,Unleaded Gas,1/26/2019,2.099,1.3894
10818,Midgrade Gas,1/27/2019,2.599,1.484181785
10818,Premium Gas,1/27/2019,2.849,1.562338148
10818,Unleaded Gas,1/27/2019,2.099,1.3894
10818,Midgrade Gas,1/28/2019,2.599,1.432752067
10818,Premium Gas,1/28/2019,2.849,1.523284804
10818,Unleaded Gas,1/28/2019,2.099,1.3331
10818,Midgrade Gas,1/29/2019,2.559,1.461736841
10818,Premium Gas,1/29/2019,2.809,1.566746116
10818,Unleaded Gas,1/29/2019,2.059,1.3509
10818,Midgrade Gas,1/30/2019,2.559,1.471642176
10818,Premium Gas,1/30/2019,2.809,1.563054853
10818,Unleaded Gas,1/30/2019,2.059,1.3823
10818,Midgrade Gas,1/31/2019,2.559,1.444012096
10818,Premium Gas,1/31/2019,2.809,1.549939218
10818,Unleaded Gas,1/31/2019,2.059,1.3627
10818,Midgrade Gas,2/1/2019,2.499,1.561956215
10818,Premium Gas,2/1/2019,2.749,1.608110842
10818,Unleaded Gas,2/1/2019,1.999,1.4369
10818,Midgrade Gas,2/2/2019,2.499,1.533446123
10818,Premium Gas,2/2/2019,2.749,1.61917579
10818,Unleaded Gas,2/2/2019,1.999,1.4369
10818,Midgrade Gas,2/3/2019,2.499,1.52088646
10818,Premium Gas,2/3/2019,2.749,1.630057599
10818,Unleaded Gas,2/3/2019,1.999,1.4369
10818,Midgrade Gas,2/4/2019,2.499,1.55312735
10818,Premium Gas,2/4/2019,2.749,1.603465193
10818,Unleaded Gas,2/4/2019,1.999,1.4323
10818,Midgrade Gas,2/5/2019,2.499,1.535827484
10818,Premium Gas,2/5/2019,2.749,1.621805829
